Country Name,Country Code,Indicator Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Italy,ITA,Gross savings (% of GDP),,,,,,,,,,,27.07711134,25.49382626,24.78030744,24.98015561,25.7350182,24.05601303,25.62671894,25.62765172,26.05507393,26.14114883,24.7572489,22.50748543,22.19427072,22.77609923,22.86512722,22.47145246,22.08612272,21.92190257,21.98321814,21.27472581,21.10747302,20.25976542,19.25904952,19.98295395,20.07680731,22.10102603,22.36804047,22.42196931,21.62963813,21.03090555,20.58978162,20.99683151,21.06669256,20.39928104,20.77603129,20.27948351,20.48806723,20.87527346,18.99223729,17.6282489,17.27255327,17.64425639,17.55087771,18.03182182,18.86054852,18.53172897,20.19833285,20.68469514,21.12883754,21.49228708,21.58867979,24.12777851,21.4573202,21.27504741
Jamaica,JAM,Gross savings (% of GDP),,,,,,,,,,,,,,,,,8.40716301,12.25671233,14.92395864,16.14644819,12.51971072,11.41394943,10.27755475,14.00485959,11.79521638,13.06094257,15.89910631,16.26158346,24.34385486,21.2788572,19.04196151,18.40585181,26.07481581,34.15254998,25.92305676,23.75191757,23.72457409,21.85150158,18.63217995,18.64704776,16.75970285,17.36108318,15.97010293,17.87396705,20.72595897,15.02524865,17.43626871,15.55247303,6.195810545,12.9525633,13.41918753,8.583871554,11.00568301,11.94109448,14.17906622,18.23148229,21.2066749,21.56071613,22.26049796,22.70625832,,,,
Jordan,JOR,Gross savings (% of GDP),,,,,,,,,,,,,,,,,31.24114052,35.55690814,18.69267079,28.51779633,43.79188525,42.86799107,29.77233,23.34107175,22.76743775,14.43613381,17.53911237,14.50252762,18.06163183,28.20257941,20.97041038,14.48470164,16.92391529,24.62783723,26.25066556,29.15300663,27.3271439,26.12975298,22.23266961,24.79485835,22.68658209,20.77720905,25.24728161,32.59507242,27.72373902,16.1120821,16.88367649,12.83787177,26.98459188,27.46654611,28.10433802,21.734635,16.13469219,16.4354724,18.73295362,16.00385983,14.61073182,14.49851406,17.8587846,20.21500301,16.16375426,17.68935266,,
Japan,JPN,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.42734066,33.21008023,32.35447097,30.65183065,31.03085423,29.72294203,28.50441093,28.71587681,29.31588438,29.51487698,29.81593218,30.34337994,28.64210741,25.3311155,26.37732272,25.58057141,24.89574884,25.25252313,25.77208863,28.17891582,28.72722324,29.28966717,29.12546746,29.1717019,28.16766715,29.55045039,28.44701693,
Kazakhstan,KAZ,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.91091752,19.05267509,16.06032269,15.15365069,13.70779033,21.17117233,24.80992548,30.255851,28.52074127,27.41625027,28.454821,31.0640753,29.39037769,30.08561309,29.41296528,30.38927409,32.79171291,29.75482574,28.98782519,30.14127789,27.64339206,23.90119602,25.93409227,27.79133015,26.68268532,26.23044455,24.49573942,28.08385794,
Kenya,KEN,Gross savings (% of GDP),,,,,,,,,,,,,,,,12.25729248,17.42962907,25.30817951,18.19384681,14.25156669,17.27965382,19.67944793,16.16404628,20.26883345,17.9444875,23.97474255,21.21527323,18.2579692,20.18254707,14.59731874,18.99172989,19.37218672,15.1245832,37.15647438,33.79850477,23.81787736,16.48075016,16.27074331,16.25858413,18.48646685,12.88052815,9.776646125,8.533097224,9.474741952,11.96134347,13.87269628,16.0612414,16.66189724,15.40485658,6.622681973,7.116656804,6.532058513,6.49889129,5.014268393,6.067957916,6.804498725,13.955398,13.27686606,14.46816087,14.07148389,14.27813916,16.26191353,15.56525576,
Kyrgyz Republic,KGZ,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.056434161,4.44670444,7.813499947,1.815585661,13.94590615,-7.949290066,2.751078054,14.66597131,17.17007278,16.89305419,10.05545877,15.40623687,14.69999746,10.92974694,20.86709338,14.63585212,25.1569631,19.93336614,17.40562585,12.74084565,9.116871134,11.52685159,12.17322226,22.45501694,26.66967328,26.57941456,22.87909397,29.2597222,18.37154877,6.966877487,
Cambodia,KHM,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.459224077,4.499253856,5.616724785,4.674598196,8.539986326,7.23399209,13.02076907,14.29561898,16.32430524,16.51975852,16.23877805,14.39625637,15.33938438,19.86330896,19.21501496,16.71365927,18.80388628,18.52913416,16.87990271,19.21995542,19.93241698,21.04028629,21.34202868,21.2277263,24.22658856,26.65253628,31.59283795,32.77089012,33.71028887,35.94360733,57.09754889
Kiribati,KIR,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Gross savings (% of GDP),,,,,,,,,,,,,,,,,25.54352993,28.55010452,31.5866505,30.65700892,25.10306565,24.51807631,26.42051352,30.08424665,32.09500985,32.04072762,35.42204876,39.17007406,41.41735711,38.71988423,39.02619244,39.03767405,38.13350428,38.19792218,37.89659797,37.6826403,35.9658109,35.91391946,37.72344712,35.37572139,33.8935814,31.93763718,31.45440086,32.98186327,35.46226062,33.76562363,32.89055346,33.45347261,33.32190514,33.28145476,35.04450744,34.67131668,34.66378694,34.84908939,34.98708153,36.34866468,36.78522554,37.01406395,35.85512285,34.78038233,36.22874636,36.75142807,34.4485036,33.77129454
Kuwait,KWT,Gross savings (% of GDP),,,,,,,,,,,,,,,,67.87210747,69.31792127,55.5451372,59.77064678,70.36316774,69.37864123,71.29749791,48.212414,51.23136795,53.25974871,44.20320488,56.43737585,52.29292225,49.0220394,51.80950061,19.68368411,-236.2422616,22.89988164,31.19358058,31.41336094,37.71059036,39.92214898,42.61787341,26.98791325,31.36088784,49.56655562,38.15887203,28.28473286,36.30634505,48.73520697,58.86399471,66.88440872,57.24848396,58.50181959,42.92629659,51.51929057,57.39668833,56.94068786,55.10834649,50.16981386,30.918145,25.45221095,35.49196272,39.70286413,34.71825025,,,,
Latin America & Caribbean (excluding high income),LAC,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,21.25254927,20.85099782,20.34642347,20.81497945,20.41039807,18.72859775,18.49709361,19.16885565,20.99828249,18.25558733,21.43335518,21.91307304,25.62960258,18.47950786,17.80553659,17.73852378,18.53166054,18.24220728,16.78476285,16.61844185,16.54243511,16.81295188,16.18824884,16.2788738,15.85382938,17.53186096,17.90596124,18.72541867,18.16426613,20.1532479,20.59403544,20.04271349,18.1885452,18.48371781,18.94347663,18.23544157,17.58788772,16.85933377,16.2738325,16.14186348,16.3628027,15.94055815,15.97569234,17.28962727,18.76539153,17.41756608,16.8253809
Lao PDR,LAO,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,4.997561053,3.410325332,4.560123215,4.741678574,-0.61281468,,,,,,,,,,,,8.529461086,1.396712837,18.36760584,10.56472019,14.72240539,20.24489326,22.56604564,19.13907497,14.03131697,16.62104801,9.674717252,18.40307815,6.868000945,5.717231069,10.17183716,10.74736547,17.63879553,,,,,,,
Lebanon,LBN,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.236025907,-16.35902798,6.464537178,7.472650566,10.28383706,14.74982939,8.0544156,7.455182006,4.933340862,2.700927031,-2.527303467,-2.319011309,-3.631198206,2.440410617,2.064257858,-0.934856774,-3.798691782,-6.015264137,2.235463171,-4.929226529,-19.89977163,
Liberia,LBR,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.03593869,14.32968308,15.45797361,11.4658859,15.81542048,20.52676859,23.01844364,16.7326166,11.36482968,16.23340195,32.39239807,27.55719287,27.78094726,49.3116511,43.88491187,61.85593733,67.90200574,64.14435084,66.2682811,43.23159746,51.80383375,21.06178033,45.5935323,30.26244454,13.23626294,5.745893231,1.836064669,21.39593027,30.88996,11.50792076,4.079273539,39.62146805,,
St. Lucia,LCA,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Gross savings (% of GDP),,,,,,,,,,,,,,,,,21.3655018,20.91969832,20.30849331,20.1752898,20.55851325,19.73716273,17.66288942,17.17894243,18.84383774,20.54263257,17.95546744,21.32081339,21.7693874,25.0517802,19.19993494,18.27972829,18.01068709,18.57518371,18.55739333,17.51569758,17.86277108,17.77440328,17.59169639,17.10476909,17.48680533,16.83797851,18.42065304,18.73547506,19.78989999,19.58004586,21.47329067,21.74066169,21.07674262,18.75457753,19.46875763,19.67651273,18.86903856,17.96212227,16.73927727,16.71464991,16.52850633,16.65387748,16.25661902,16.30010474,17.41219408,18.7164225,17.54707024,16.91828382
Least developed countries: UN classification,LDC,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.20456105,28.44257724,28.85817033,28.98493606,25.65221444,28.62771817,28.39999702,27.10418642,25.68232122,25.34440917,22.94740032,23.51931535,24.83622606,24.8606331,26.94998292,25.61805646,27.59564463,27.39898292,
Low income,LIC,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.5606248,15.87563499,15.42420368,17.04136524,13.49572675,14.67757112,16.82676455,15.09093772,16.21122033,14.14512686,15.1126271,,
Liechtenstein,LIE,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Gross savings (% of GDP),,,,,,,,,,,,,,,,7.537896825,2.908484952,5.131476096,11.15229777,22.67599516,25.73613733,26.77387051,28.28235105,26.69216756,24.1453333,23.70354721,23.68409025,24.16404001,24.70399593,23.58043718,23.70049146,23.61268956,24.45369021,25.61813858,24.37927304,20.83157055,21.60054009,22.20264759,22.64724406,23.38654005,22.0996559,22.95410178,21.31126879,21.65615495,22.11889732,24.16260618,22.68688463,23.62660592,18.03312531,23.92987562,,,,,,32.04356935,34.4668126,37.2856478,35.12372807,32.03361854,31.35570239,33.00078914,27.13241178,27.22818201
Lower middle income,LMC,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,15.70382779,15.38033428,15.9855509,15.61046875,18.39120747,18.27112041,18.7312182,17.98617138,17.64203351,17.17087166,18.67821427,19.32876705,20.37409617,21.85807004,22.28024102,23.0135737,23.07101263,24.02796795,24.18186538,23.72189086,24.06567703,24.11149804,24.63921184,24.76299234,25.16247268,26.17803337,27.31561984,29.55481987,30.10798815,31.60105296,31.71000511,31.23699876,29.79052782,30.96064316,29.99911751,29.44582858,28.93392935,28.4849682,27.43715643,27.10520303,27.43437605,27.66408171,26.98282272,25.87808758,26.08314657,25.89775312,26.84557735
Low & middle income,LMY,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,26.48968339,26.45431339,27.19745491,27.86680506,27.14647965,28.6764906,29.30951583,29.48787901,28.31765538,29.10315757,30.2878987,31.35919465,31.485729,29.92575314,29.59245995,29.94879906,29.20406955,27.97233672,28.2453239,28.7721198,29.99786034,31.82048064,34.00228339,34.54487194,36.42742168,37.32952218,37.96124051,36.10792334,37.13063631,36.21619671,35.50728002,34.57709423,34.437303,32.92006209,32.32830007,32.94503983,32.86742996,32.22642568,32.045281,33.68895408,33.85571349,
Lesotho,LSO,Gross savings (% of GDP),,,,,,,,,,,,,,,,10.61275337,12.61682112,25.22307741,38.61086637,32.66476959,49.55987683,38.02936531,,,,,,,,,,,,,,,,,,,,,,,,,,42.90948609,43.79808439,30.06502284,20.19043883,13.44837748,17.78955043,22.30953639,25.27437668,24.49920623,17.46648027,7.410877423,16.62381937,18.21206257,20.65027292,16.90177867,13.74296093,
Late-demographic dividend,LTE,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,29.57514677,28.99024889,30.84327157,31.41309992,31.39713876,33.78007465,34.946484,34.87544528,32.58559732,31.12842988,35.50782011,36.28340521,35.50827545,32.71022681,32.00633309,31.9801692,30.80611516,30.46376147,31.18540561,31.56208757,32.26318911,34.5408306,37.17375179,37.47084027,39.20902449,40.41775452,41.00183992,38.50530255,40.04506714,39.46318,38.67844911,37.67186786,37.52161083,35.94264263,34.99047617,35.55265942,35.57247577,34.73886636,34.85819193,36.53680599,36.93439054,
Lithuania,LTU,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3821244,12.49217137,14.92361144,12.83028529,10.5134387,12.9499929,14.37091557,15.6719696,15.25987704,15.07115201,16.86827379,16.35441846,17.00157076,14.9078332,14.72718064,18.32528262,18.30516518,18.18433346,21.22123505,23.08417846,18.82686259,18.1344216,19.73731832,20.63979211,21.31935638,21.85832116,21.5082468,21.3887773,20.81946658
Luxembourg,LUX,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.25109449,31.73720652,30.46115601,27.38574056,23.88579032,33.14788552,36.08228264,28.90458924,36.85445532,29.8791923,11.80458536,17.93541891,18.60499125,25.44770226,22.39166927,24.12547897,17.80704139,19.57156686,21.68471257,20.4315296,18.00557374,21.54430855,20.29462761,18.52823212,16.99917796
Latvia,LVA,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.87458402,12.2229113,13.94514565,15.95983228,12.55883144,18.35729813,19.16241759,20.18203885,20.92875732,20.69636273,23.36784297,19.17365476,21.08051282,23.19711642,30.25637283,22.12219411,22.45620396,23.88543147,21.84010154,22.21341332,23.19129565,22.73756885,23.2574022,23.02374915,22.20165597,24.31041,21.07110618,21.50456805,18.78218664
"Macao SAR, China",MAC,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.41773514,44.25315389,49.02469159,49.1917879,48.41276174,58.23216851,45.96621612,46.05195504,52.16673654,54.15354861,53.48076815,53.40428809,52.5020841,48.67947672,48.37064768,50.34803212,50.26853227,47.85611971,40.42927975,31.47861625,36.8942681,
St. Martin (French part),MAF,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Gross savings (% of GDP),,,,,,,,,,,,,,,,19.75246007,14.83273573,16.20537106,16.02863986,15.78868872,24.8186072,22.5752321,23.48671935,21.91107349,25.28172509,25.26178214,26.51053297,25.92647885,26.9863909,27.73963117,30.43960013,26.15992451,26.57124514,24.88115814,23.76298043,21.84522071,24.58680768,24.76179869,34.8304433,32.9672771,32.42728638,38.57284583,37.96411364,39.22805368,39.35678088,38.77852008,39.92387827,39.93821074,40.19030745,35.51072096,35.044103,33.7600403,31.31286388,32.64582124,25.3178069,28.25859751,28.26989401,28.59198405,27.32056306,27.23055961,27.69585194,28.21718905,26.79743021,27.53611362
Monaco,MCO,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.24825934,13.46597821,8.712515175,4.678229704,20.29565292,18.3000329,21.96498562,21.26664603,16.86763745,24.04435799,22.90293257,21.77660817,23.86567177,23.32514813,14.05516733,17.00561094,13.96561686,16.75505676,19.72237121,17.55423388,18.31307417,18.38311458,16.24017918,15.87802064,15.53402254,16.11961472,14.42594415,10.02274172,8.943714748
Madagascar,MDG,Gross savings (% of GDP),,,,,,,,,,,,,,,5.5050071,5.156193868,7.605376371,6.677172476,4.936855163,1.148416124,37.70858511,29.48404922,21.38799079,21.90389236,23.30700279,15.31279628,18.55100089,22.47848481,14.77027978,40.07718759,31.18550265,25.81134271,32.80456766,33.52558066,27.69118764,4.477975422,8.650116579,6.858661708,6.980313039,8.09353341,7.722525943,14.15055996,5.788234171,10.17982063,16.29899385,10.39492715,14.96567179,18.99188817,23.6873011,17.59411615,16.54389156,15.51683796,12.88414454,8.311237729,14.08246698,12.44421746,15.57509571,14.65053475,18.09448484,16.12877344,8.562249742,11.24250537,15.56257775,
Maldives,MDV,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa,MEA,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,36.3878984,30.46955212,35.06330435,37.53778545,34.6371451,29.37922517,28.13922158,26.07361436,22.68273878,20.36775709,20.83787153,20.37734914,21.52087449,23.05250844,,,24.54722808,23.34551126,24.76299275,26.85303337,26.37145488,22.18431353,26.73942127,30.0550336,,,,,39.81236176,41.4072368,40.78403122,42.85107878,31.43101075,35.9240229,39.61207311,38.70358954,36.79776793,33.49521038,25.30241339,24.84079386,28.3288983,31.58785506,29.80625217,23.98199839,29.10489694,,
Mexico,MEX,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,21.83976287,26.10691143,25.35187675,26.09788838,28.49782973,26.34268983,26.72175979,20.97130717,25.74444384,20.56095447,19.72771377,19.82223436,18.21583197,16.4462619,18.84957844,19.18815635,20.69412615,21.30488891,21.82747025,22.56738745,22.50539136,20.86001483,20.80454523,20.56037879,19.78232084,21.46843866,19.66514054,21.89506773,21.58823881,20.40512529,20.35742585,19.12308013,19.25290976,19.1609505,16.3644568,16.84708487,18.51554916,19.38496674,20.61617243,21.49505806,21.31823231,22.25187386,21.84417975,20.10981348,19.67852084
Marshall Islands,MHL,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.29344558,22.6188976,23.48669149,22.34602395,22.88571296,24.34953588,21.8666009,13.52404136,15.15807702,20.94470332,27.05599825,23.18458261,9.479981876,5.756926123,4.883105789,14.74340541,11.7433882,,
Middle income,MIC,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,26.63552062,26.59188633,27.35598648,28.02053984,27.27043207,28.81053391,29.44886902,29.62110803,28.46288851,29.2628935,30.43211474,31.51502899,31.61533309,30.0620742,29.72180334,30.05958949,29.31321709,28.0830269,28.33124826,28.82851387,30.05404402,31.88131818,34.05754712,34.69718723,36.60755694,37.5070738,38.16222726,36.32711401,37.32789483,36.41731652,35.75940857,34.82305956,34.66916824,33.17811497,32.56294215,33.13824719,33.08051411,32.41828138,32.27519508,33.90814873,34.04772255,
North Macedonia,MKD,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.19895564,6.049532058,3.880187176,7.248787078,21.89975923,12.64507133,13.06420234,15.71292275,14.57295125,18.55226413,21.89939868,17.63974476,16.19944258,20.41840852,23.79943678,25.87093836,26.66110315,27.37585005,29.87823496,28.67889937,30.27279971,31.88988845,32.71598845,31.83200486,27.1155385,29.10220986,29.82768078,24.54811848
Mali,MLI,Gross savings (% of GDP),,,,,,,,,,,,,,,,7.276386151,8.918472477,17.53361942,5.791420089,8.628206777,-6.986567633,-9.367917746,-8.822445647,-8.93724704,-11.60657336,-3.018063669,2.373977279,10.73335135,7.67615957,15.86919269,12.22936009,9.816903038,11.26929646,8.230697823,13.67133268,10.49876207,9.849050662,14.26581898,14.3180166,10.37479556,9.971180917,12.03975968,11.67861111,14.73397913,13.87850011,13.06916288,18.05486224,16.77002493,12.87182723,15.20865376,12.82172667,14.29790761,16.46478488,16.49291518,15.44921785,15.43661542,16.72368,14.37362514,15.55888058,15.07463629,15.1622104,13.83097186,11.37665446,
Malta,MLT,Gross savings (% of GDP),,,,,,,,,,,,23.60156908,20.11188542,16.41183752,17.55549146,28.26754572,31.98243409,26.60922544,28.19076823,30.01942328,31.11483637,35.11926013,32.48238646,28.82021453,29.17644188,25.06144943,25.61913401,28.57311073,31.40307194,28.7776116,30.75757026,31.05688145,28.60605204,26.63886715,25.91181608,23.41151091,18.98906716,20.9600874,19.33912991,20.8970904,15.68348246,17.01202957,20.42462536,18.7698321,16.29311346,14.87201466,12.33445632,14.2998001,19.53193694,15.343284,18.30885471,18.26927356,17.79606913,20.6818673,24.79121024,27.46807914,24.73602093,28.83245103,28.00880575,28.7284094,24.30289843,27.20101303,27.09080097,
Myanmar,MMR,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,28.63564508,25.22153158,27.06732028,26.00406812,22.92317727,23.99711933,26.22699875,24.58257694,21.77283304,18.26026603,21.07773428,18.3185233,21.83599488,26.23098648,,,,,27.67739878,29.08889722,26.69488831,25.00783142,28.27479217,28.86467684,,,,,34.74748057,35.62995763,35.33787235,37.69153333,27.237085,30.18056816,28.97114393,27.80294546,27.01737305,24.24474453,19.62527194,19.40866042,23.21700205,26.41634458,25.02399884,19.84938633,24.74228207,,
Montenegro,MNE,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.596981588,-8.290291402,-0.75975732,1.166783493,4.274970634,5.131021158,8.217416786,7.799453916,9.11514608,9.861785999,14.15519565,14.89603262,17.68758231,5.228699747,17.43228292,17.35306181,15.70534417
Mongolia,MNG,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,22.31639615,31.22685301,21.04707866,20.03182299,19.25257585,13.59618258,8.4889431,7.947175983,14.9139554,23.38445069,25.48209878,36.49696871,41.80193838,40.56227061,38.79343834,33.03263286,37.16397373,30.86690048,33.43775964,17.4236104,17.9178901,16.28291305,25.03807312,33.65779466,39.55757364,45.95742472,41.03167997,29.96148873,27.22845591,26.63044836,30.40358852,27.6982751,26.28005202,23.44557552,16.40055941,16.97609324,17.35832119,22.14089448,20.25862666,16.3069665,20.29233437,24.63055096,31.3839521
Northern Mariana Islands,MNP,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.581909139,11.25817551,12.96997694,13.69945965,11.74846409,12.19619723,12.88070983,10.46264005,10.91895436,9.374460766,11.7251843,6.759414119,10.48987611,13.58558007,19.63354448,13.55431313,12.52821331,6.164612832,
Mauritania,MRT,Gross savings (% of GDP),,,,,,,,,,,,,,,,5.376424165,-5.320374752,-8.27324699,1.36415918,-4.583777065,-1.042457349,2.483595178,-9.072372798,-5.451101799,0.704293324,12.48306382,8.745348987,10.81681309,15.70171429,13.79286101,6.587721269,17.19960196,14.91343505,7.529613552,43.16374456,16.46973961,18.54764893,10.8244925,17.78781169,,,,,,,,,,,,,,36.68700782,35.4889622,22.8567019,21.46710395,27.97587739,30.36637623,32.70532275,34.61654008,37.55243313,34.94402139,31.39497349,
Mauritius,MUS,Gross savings (% of GDP),,,,,,,,,,,,,,,,,26.75153269,21.63577457,20.2176953,20.26208295,11.59616749,13.52593937,15.49177394,16.82929354,18.23185572,21.83708652,29.31716473,29.99466216,29.33756005,27.35604024,26.8069811,28.54426865,30.00334657,28.67826298,26.24087468,26.18711074,26.60558042,28.09661287,27.56258037,26.61135151,27.84066933,29.63147961,28.57028746,26.94665736,24.1268417,19.37148369,21.9360759,26.44880467,20.23894952,16.19204271,14.82307936,12.2974379,17.16510844,14.424271,12.94638151,13.90778646,13.04523875,14.0223179,15.0680061,14.01386316,8.075145006,6.189874971,5.599171333,16.68175231
Malawi,MWI,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Gross savings (% of GDP),,,,,,,,,,,,,,,23.95660157,20.27484306,28.08260637,27.24799013,27.59066671,33.35128382,29.31830119,25.2443025,23.92370484,26.36562376,28.64990571,25.62669421,25.62086211,31.04889927,31.65529926,30.68049,30.3826807,29.27826201,31.69647503,34.71317235,35.09141613,33.89325517,37.04072348,37.02054492,39.849159,38.30598077,35.91737958,32.25177903,32.73508467,34.85265146,35.13749662,36.81575495,38.79647451,38.76684258,38.51770801,33.36344163,33.4664683,34.08180299,30.91534949,29.41984011,29.36656695,28.39914764,28.38500192,28.33598761,26.12832474,24.54615063,23.82106148,25.99053952,26.60034794,23.84525403
North America,NAC,Gross savings (% of GDP),,,,,,,,,,,21.52976669,21.46197961,22.04135406,23.75264272,22.82033829,20.94301945,21.50036796,22.07079744,23.16131556,23.39657412,22.20009924,23.29209484,21.62875792,19.81736102,21.82575019,20.38005494,18.96153731,19.66792362,20.66271056,19.78258263,18.67394115,18.50068398,17.37800983,16.86597632,17.78668256,18.77521487,19.63493884,20.79208367,21.25250586,20.94059897,21.06616299,19.91154849,18.66635155,17.81419959,18.23922249,18.66283752,19.66228894,18.02357365,15.84330686,14.28808805,15.7262706,16.72991649,18.60293483,18.82938661,19.87595697,19.69412189,18.61573755,19.0601145,19.26903496,19.57932146,18.69659256,18.39160645,18.61438066,
Namibia,NAM,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.81698426,26.69069971,28.87741282,25.71448739,29.4026304,30.4931339,27.80393157,24.74943324,26.61108082,23.70845949,27.64511467,22.32775855,26.26517672,26.02950966,30.28505779,30.49310165,35.48935617,28.26011747,26.66605707,16.52803312,18.57049221,14.76808878,14.97286953,19.1987084,22.93853414,16.28906904,6.044436689,13.12097807,11.64911704,13.22723008,16.77607576,3.883287588,5.531369812,11.16148642
New Caledonia,NCL,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.75220633,22.96984099,26.14659759,25.2931918,25.83227177,31.16116258,23.12967304,22.02163403,25.70804937,25.56542366,19.16739147,19.13998902,21.55497671,19.92086878,19.33410848,,,,,,,
Niger,NER,Gross savings (% of GDP),,,,,,,,,,,,,,,5.399840737,7.747064783,10.31348759,14.02179526,20.72975305,19.11657254,17.1245365,10.05699542,6.71018057,9.00075606,2.387711235,8.321287743,9.915241674,4.363280044,13.31479086,6.820157999,6.881818498,8.24625947,6.098674799,5.450883218,9.536005017,8.510207847,13.55357624,11.5355489,13.44361267,10.56026833,13.44820214,15.25485551,14.59341275,14.00711121,12.96534349,20.21280038,20.66558289,18.63994089,21.68817116,16.47037664,24.28859761,22.1802292,23.30687148,24.19263495,24.97471085,24.16964268,21.30422752,20.44427357,22.92840097,25.01498162,13.06263129,16.99178869,21.86255011,
Nigeria,NGA,Gross savings (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
